Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,year_created,month_created,year_closed,month_closed
68657869,2026-04-13 10:50:17,2026-04-13 23:12:22,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Residential Building/House,11217,318 DEAN STREET,DEAN STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,DEAN STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/13/2026 11:12:24 PM,02 BROOKLYN,33.0,Precinct 84,3001980012.0,BROOKLYN,"989,547","188,399",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68378691766,-73.98090126821,POINT (-73.980901268206 40.68378691766),2026,4,2026.0,4.0
68656294,2026-04-13 10:50:02,2026-04-13 14:46:10,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Other,11434,154-10 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,153 COURT,155 STREET,153 COURT,155 STREET,ADDRESS,JAMAICA,SOUTH CONDUIT AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:46:17 PM,13 QUEENS,31.0,Unspecified,4150040001.0,QUEENS,"1,044,717","182,209",ONLINE,Unspecified,QUEENS,,,,,,,,40.66659186261,-73.78203766498,POINT (-73.782037664983 40.666591862609),2026,4,2026.0,4.0
68656302,2026-04-13 10:44:01,2026-04-13 12:39:37,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,10014,62 KING STREET,KING STREET,AVENUE OF THE AMERICAS,VARICK STREET,AVENUE OF THE AMERICAS,VARICK STREET,ADDRESS,NEW YORK,KING STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:39:43 PM,02 MANHATTAN,3.0,Precinct 1,1005190070.0,MANHATTAN,"982,873","204,443",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72782539231,-74.00496815801,POINT (-74.004968158008 40.727825392309),2026,4,2026.0,4.0
68654799,2026-04-13 10:36:13,2026-04-13 23:03:20,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Store/Commercial,11206,6 GRAHAM AVENUE,GRAHAM AVENUE,BROADWAY,DEBEVOISE STREET,BROADWAY,DEBEVOISE STREET,ADDRESS,BROOKLYN,GRAHAM AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 11:03:24 PM,01 BROOKLYN,34.0,Precinct 90,3031270001.0,BROOKLYN,"1,000,267","194,692",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70104683817,-73.94223454689,POINT (-73.942234546894 40.701046838166),2026,4,2026.0,4.0
68648836,2026-04-13 10:36:13,2026-04-13 14:28:12,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Residential Building/House,10065,1 AVENUE,1 AVENUE,1 AVENUE,EAST 63 STREET,1 AVENUE,EAST 63 STREET,INTERSECTION,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:28:21 PM,08 MANHATTAN,5.0,Precinct 19,,MANHATTAN,"995,293","216,935",PHONE,Unspecified,MANHATTAN,,,,,,,,40.76210601493,-73.96013681334,POINT (-73.960136813339 40.762106014927),2026,4,2026.0,4.0
68656287,2026-04-13 10:35:26,2026-04-13 14:28:05,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Park/Playground,10040,ARDEN STREET,ARDEN STREET,ARDEN STREET,BROADWAY,ARDEN STREET,BROADWAY,INTERSECTION,,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/13/2026 02:28:07 PM,12 MANHATTAN,10.0,Precinct 34,,MANHATTAN,"1,003,919","254,306",MOBILE,,MANHATTAN,,,,,,,,40.86466395518,-73.92888904711,POINT (-73.928889047109 40.864663955183),2026,4,2026.0,4.0
68651799,2026-04-13 10:34:24,2026-04-13 13:42:53,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10036,145 WEST 46 STREET,WEST 46 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST 46 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 01:42:55 PM,05 MANHATTAN,4.0,Precinct 18,1009990012.0,MANHATTAN,"988,808","215,417",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75794521583,-73.98354749164,POINT (-73.983547491643 40.75794521583),2026,4,2026.0,4.0
68656305,2026-04-13 10:25:11,2026-04-14 00:43:41,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/14/2026 12:43:47 AM,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"986,725","205,255",MOBILE,Unspecified,MANHATTAN,,,,6,,,Other,40.73005389492,-73.9910700056,POINT (-73.991070005595 40.730053894923),2026,4,2026.0,4.0
68650366,2026-04-13 10:18:39,2026-04-13 14:28:16,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,10065,1152 1 AVENUE,1 AVENUE,EAST 63 STREET,EAST 64 STREET,EAST 63 STREET,EAST 64 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:28:23 PM,08 MANHATTAN,5.0,Precinct 19,1014587504.0,MANHATTAN,"995,325","216,989",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.762254191,-73.96002121031,POINT (-73.960021210311 40.762254190996),2026,4,2026.0,4.0
68650325,2026-04-13 10:17:09,2026-04-13 20:42:25,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10055,55 EAST 52 STREET,EAST 52 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST 52 STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/13/2026 08:42:29 PM,05 MANHATTAN,4.0,Precinct 18,1012880027.0,MANHATTAN,"991,459","215,739",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7588272594,-73.97397812541,POINT (-73.973978125405 40.758827259405),2026,4,2026.0,4.0
68653359,2026-04-13 10:08:44,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,In Progress,,,,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"1,003,777","250,866",ONLINE,Unspecified,MANHATTAN,,,,1,1 Downtown,,Platform,40.85522250779,-73.92941245307,POINT (-73.929412453067 40.855222507789),2026,4,,
68650323,2026-04-13 10:04:46,2026-04-13 11:00:18,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10022,325 PARK AVENUE,PARK AVENUE,EAST 50 STREET,EAST 51 STREET,EAST 50 STREET,EAST 51 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 11:00:23 AM,05 MANHATTAN,4.0,Precinct 18,1013050001.0,MANHATTAN,"991,499","215,208",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75736976745,-73.97383431246,POINT (-73.973834312458 40.757369767455),2026,4,2026.0,4.0
68650361,2026-04-13 10:04:28,2026-04-13 21:29:44,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 09:29:45 PM,Unspecified QUEENS,,Unspecified,,QUEENS,"1,001,638","212,153",MOBILE,Unspecified,QUEENS,,,,E,E M R to Manhattan,,Platform,40.74897044329,-73.93724491047,POINT (-73.93724491047 40.748970443292),2026,4,2026.0,4.0
68650367,2026-04-13 10:03:15,2026-04-16 03:46:39,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/16/2026 03:46:42 AM,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"990,496","217,613",MOBILE,Unspecified,MANHATTAN,,,,F,,,Mezzanine,40.76397164062,-73.97745246469,POINT (-73.977452464694 40.763971640618),2026,4,2026.0,4.0
68650360,2026-04-13 09:49:57,2026-04-13 11:12:22,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Store/Commercial,10019,158 WEST 55 STREET,WEST 55 STREET,6 1/2 AVENUE,7 AVENUE,6 1/2 AVENUE,7 AVENUE,ADDRESS,NEW YORK,WEST 55 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 11:12:26 AM,05 MANHATTAN,6.0,Precinct 18,1010070061.0,MANHATTAN,"989,715","217,592",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76391451831,-73.98027182606,POINT (-73.980271826057 40.763914518313),2026,4,2026.0,4.0
68648864,2026-04-13 09:48:23,2026-04-13 19:56:24,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,11207,33 STEWART STREET,STEWART STREET,BROADWAY,COOKE COURT,BROADWAY,COOKE COURT,ADDRESS,BROOKLYN,STEWART STREET,,Closed,,The individual accepted assistance from the mobile outreach response team.,04/13/2026 07:56:27 PM,04 BROOKLYN,37.0,Precinct 83,3034720046.0,BROOKLYN,"1,010,877","187,202",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68046296171,-73.90399911618,POINT (-73.903999116184 40.680462961713),2026,4,2026.0,4.0
68657831,2026-04-13 09:47:54,2026-04-13 14:10:06,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10017,315 MADISON AVENUE,MADISON AVENUE,EAST 41 STREET,EAST 42 STREET,EAST 41 STREET,EAST 42 STREET,ADDRESS,NEW YORK,MADISON AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:10:11 PM,05 MANHATTAN,4.0,Unspecified,1012760051.0,MANHATTAN,"989,964","213,492",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75266090923,-73.97937644239,POINT (-73.979376442387 40.752660909227),2026,4,2026.0,4.0
68656296,2026-04-13 09:45:44,2026-04-13 18:37:55,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Residential Building/House,11207,222A SCHAEFER STREET,SCHAEFER STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,SCHAEFER STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/13/2026 06:38:00 PM,04 BROOKLYN,37.0,Precinct 83,3034300014.0,BROOKLYN,"1,010,112","190,954",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69076360594,-73.90674284065,POINT (-73.906742840648 40.690763605945),2026,4,2026.0,4.0
68657833,2026-04-13 09:44:46,2026-04-13 14:23:00,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10017,299 MADISON AVENUE,MADISON AVENUE,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,MADISON AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:23:02 PM,05 MANHATTAN,4.0,Unspecified,1012760023.0,MANHATTAN,"989,953","213,288",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75210098801,-73.97941631773,POINT (-73.979416317735 40.752100988009),2026,4,2026.0,4.0
68650365,2026-04-13 09:42:26,2026-04-13 14:28:11,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Residential Building/House,10032,662 WEST 160 STREET,WEST 160 STREET,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST 160 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:28:17 PM,12 MANHATTAN,7.0,Precinct 33,1021360036.0,MANHATTAN,"999,277","244,162",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.83683080828,-73.9456943826,POINT (-73.945694382604 40.836830808284),2026,4,2026.0,4.0
68657860,2026-04-13 09:40:30,2026-04-13 12:12:31,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Park/Playground,10014,2 BARROW STREET,BARROW STREET,WASHINGTON PLACE,WEST 4 STREET,WASHINGTON PLACE,WEST 4 STREET,ADDRESS,NEW YORK,BARROW STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:12:36 PM,02 MANHATTAN,3.0,Precinct 6,,MANHATTAN,"983,707","206,287",MOBILE,,MANHATTAN,,,,,,,,40.73288681151,-74.00195926994,POINT (-74.001959269941 40.73288681151),2026,4,2026.0,4.0
68659377,2026-04-13 09:39:45,2026-04-13 14:21:01,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10017,295 MADISON AVENUE,MADISON AVENUE,EAST 40 STREET,EAST 41 STREET,EAST 40 STREET,EAST 41 STREET,ADDRESS,NEW YORK,MADISON AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:21:06 PM,05 MANHATTAN,4.0,Unspecified,1012750050.0,MANHATTAN,"989,829","213,250",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75199676674,-73.97986389906,POINT (-73.979863899062 40.751996766737),2026,4,2026.0,4.0
68651802,2026-04-13 09:27:52,2026-04-13 12:12:32,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10128,1115 5 AVENUE,5 AVENUE,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:12:38 PM,08 MANHATTAN,4.0,Precinct 19,1015040069.0,MANHATTAN,"996,185","225,547",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78574253656,-73.95690156352,POINT (-73.956901563517 40.785742536563),2026,4,2026.0,4.0
68654800,2026-04-13 09:09:17,2026-04-13 10:08:29,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Store/Commercial,10016,200 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 32 STREET,EAST 33 STREET,EAST 32 STREET,EAST 33 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",04/13/2026 10:08:34 AM,05 MANHATTAN,2.0,Unspecified,1008880020.0,MANHATTAN,"989,634","210,794",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74525578616,-73.98056967236,POINT (-73.980569672358 40.745255786161),2026,4,2026.0,4.0
68657832,2026-04-13 08:59:36,2026-04-13 14:46:39,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,11212,111 EAST 92 STREET,EAST 92 STREET,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,EAST 92 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 02:46:47 PM,17 BROOKLYN,41.0,Precinct 67,3046110001.0,BROOKLYN,"1,004,424","180,349",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66167007631,-73.92728523528,POINT (-73.927285235277 40.661670076308),2026,4,2026.0,4.0
68653328,2026-04-13 08:57:41,2026-04-13 12:51:41,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,11211,224 ROEBLING STREET,ROEBLING STREET,SOUTH 2 STREET,SOUTH 3 STREET,SOUTH 2 STREET,SOUTH 3 STREET,ADDRESS,BROOKLYN,ROEBLING STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:51:44 PM,01 BROOKLYN,34.0,Precinct 90,3024190030.0,BROOKLYN,"995,544","198,632",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7118684956,-73.95926147705,POINT (-73.959261477049 40.711868495603),2026,4,2026.0,4.0
68656310,2026-04-13 08:49:01,2026-04-14 00:00:34,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/14/2026 12:00:36 AM,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"980,871","198,617",PHONE,Unspecified,MANHATTAN,,,,1,,,Platform,40.71183388731,-74.01218836489,POINT (-74.01218836489 40.711833887312),2026,4,2026.0,4.0
68657834,2026-04-13 08:45:06,2026-04-13 12:09:32,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10075,403 EAST 78 STREET,EAST 78 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST 78 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:09:38 PM,08 MANHATTAN,5.0,Precinct 19,1014730005.0,MANHATTAN,"997,329","220,357",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77149573955,-73.95278057259,POINT (-73.952780572593 40.771495739549),2026,4,2026.0,4.0
68654798,2026-04-13 08:42:27,2026-04-13 10:32:33,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Store/Commercial,11106,34-08 BROADWAY,BROADWAY,34 STREET,35 STREET,34 STREET,35 STREET,ADDRESS,ASTORIA,BROADWAY,,Closed,,The individual accepted assistance from the mobile outreach response team.,04/13/2026 10:32:37 AM,01 QUEENS,22.0,Precinct 114,4006220044.0,QUEENS,"1,005,626","216,453",MOBILE,Unspecified,QUEENS,,,,,,,,40.76076410436,-73.92283814259,POINT (-73.922838142589 40.760764104359),2026,4,2026.0,4.0
68654801,2026-04-13 08:40:54,2026-04-13 21:27:32,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 09:27:35 PM,Unspecified QUEENS,,Unspecified,,QUEENS,"1,030,758","199,858",ONLINE,Unspecified,QUEENS,,,,E,,Queens Blvd & 78 Av,Entrance,40.71511854009,-73.83223298199,POINT (-73.83223298199 40.71511854009),2026,4,2026.0,4.0
68656298,2026-04-13 08:39:20,2026-04-13 12:51:39,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Other,10011,WEST 23 STREET,WEST 23 STREET,WEST 23 STREET,6 AVENUE,WEST 23 STREET,6 AVENUE,INTERSECTION,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:51:44 PM,04 MANHATTAN,3.0,Precinct 13,,MANHATTAN,"986,244","209,939",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74291043907,-73.99280410305,POINT (-73.992804103055 40.742910439075),2026,4,2026.0,4.0
68648879,2026-04-13 08:32:52,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,In Progress,,,,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"999,688","239,772",MOBILE,Unspecified,MANHATTAN,,,,A,,,Entrance,40.82478081119,-73.94421918518,POINT (-73.944219185184 40.824780811186),2026,4,,
68656264,2026-04-13 08:28:59,2026-04-13 12:45:38,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Residential Building/House,10031,469 WEST 147 STREET,WEST 147 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,CONVENT AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST 147 STREET,,Closed,,The individual accepted assistance from the mobile outreach response team.,04/13/2026 12:45:42 PM,09 MANHATTAN,7.0,Precinct 30,1020620005.0,MANHATTAN,"999,225","240,294",PHONE,Unspecified,MANHATTAN,,,,,,,,40.82621434954,-73.9458909383,POINT (-73.945890938298 40.826214349536),2026,4,2026.0,4.0
68650363,2026-04-13 08:26:16,2026-04-13 14:22:05,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,House of Worship,10027,LENOX AVENUE,LENOX AVENUE,LENOX AVENUE,WEST 122 STREET,LENOX AVENUE,WEST 122 STREET,INTERSECTION,,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/13/2026 02:22:11 PM,10 MANHATTAN,9.0,Precinct 28,,MANHATTAN,"998,950","232,870",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80583801512,-73.94690085427,POINT (-73.946900854272 40.805838015118),2026,4,2026.0,4.0
68656306,2026-04-13 08:19:18,2026-04-13 13:21:46,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The individual accepted assistance from the mobile outreach response team.,04/13/2026 01:21:51 PM,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"981,602","198,897",ONLINE,Unspecified,MANHATTAN,,,,2,2 3 platform,,Platform,40.71260266963,-74.00955169057,POINT (-74.00955169057 40.712602669635),2026,4,2026.0,4.0
68648862,2026-04-13 08:15:11,2026-04-13 12:42:37,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,10038,155 WATER STREET,WATER STREET,MAIDEN LANE,FLETCHER STREET,MAIDEN LANE,FLETCHER STREET,ADDRESS,NEW YORK,WATER STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/13/2026 12:42:42 PM,01 MANHATTAN,1.0,Precinct 1,1000710001.0,MANHATTAN,"982,597","196,554",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.70617193182,-74.00596201713,POINT (-74.005962017128 40.706171931823),2026,4,2026.0,4.0
